Date,AAPL,AMZN,BAC,GOOGL,JPM,MA,META,MSFT,TSLA,V,z_score,coint_p_vals,cp_day,locked_down,position
2020-10-01,113.18557739257812,161.06300354003906,20.997562408447266,73.74112701416016,83.20175170898438,331.7682189941406,264.3089904785156,202.04965209960938,149.3866729736328,194.64443969726562,1.8019526320538573,0.8684702768124908,155.0,False,1.0
2020-10-02,109.53192138671875,156.25,21.093402862548828,72.14031219482422,83.9911117553711,327.3816223144531,257.6772155761719,196.0868682861328,138.3633270263672,192.83531188964844,1.6520334868238755,0.8168796280701689,156.0,False,-1.0
2020-10-05,112.9045639038086,159.9600067138672,21.450618743896484,73.48985290527344,85.76636505126953,331.6523132324219,262.3462219238281,200.07159423828125,141.89332580566406,194.82626342773438,1.0343347141365191,0.800313413343944,157.0,False,-1.0
2020-10-06,109.66764068603516,154.9980010986328,21.232805252075195,71.91333770751953,84.88306427001953,326.02899169921875,256.4084167480469,195.82061767578125,137.9933319091797,191.8686065673828,0.752970240130593,0.783146030314173,158.0,False,-1.0
2020-10-07,111.52838134765625,159.7845001220703,21.67715072631836,72.31575012207031,86.3638687133789,332.28033447265625,255.87301635742188,199.54852294921875,141.76666259765625,193.8020477294922,-1.1755047390937687,0.7661319209077926,159.0,False,-1.0
2020-10-08,111.42178344726562,159.52749633789062,21.990802764892578,73.51958465576172,88.13914489746094,333.8764953613281,261.46392822265625,200.26177978515625,141.97332763671875,194.29022216796875,-1.3797758010784982,0.89539459666257,160.0,False,1.0
2020-10-09,113.36005401611328,164.33250427246094,22.095359802246094,74.85870361328125,87.63687133789062,340.880126953125,262.1479797363281,205.2355194091797,144.6666717529297,197.7935333251953,-0.7239556324180176,0.9212334291927098,161.0,False,1.0
2020-10-12,120.56074523925781,172.14649963378906,22.374160766601562,77.54191589355469,88.71067810058594,340.5414733886719,273.34954833984375,210.5515899658203,147.43333435058594,197.56382751464844,-0.15135551413112447,0.9110946725972431,162.0,False,1.0
2020-10-13,117.3625717163086,172.18150329589844,21.738143920898438,77.66482543945312,87.27315521240234,334.54400634765625,273.7361755371094,211.94004821777344,148.88333129882812,195.57289123535156,1.3761405218003835,0.9366303247479055,163.0,False,0.0
2020-10-14,117.44981384277344,168.1855010986328,20.57935333251953,77.48491668701172,86.7882080078125,331.50653076171875,269.45379638671875,210.0380859375,153.76666259765625,193.5436248779297,0.6898793838385326,0.9017340396567257,164.0,False,-1.0
2020-10-15,116.984619140625,166.9324951171875,21.04113006591797,77.08992004394531,88.08717346191406,327.511474609375,264.3981628417969,208.89688110351562,149.6266632080078,191.007080078125,-0.44814840563990144,0.9210432543995031,165.0,False,-1.0
2020-10-16,115.3467788696289,163.635498046875,21.11954116821289,77.696044921875,87.90533447265625,328.31427001953125,263.6150207519531,208.89688110351562,146.55667114257812,191.68667602539062,0.24456666265173618,0.9220466520690065,166.0,False,-1.0
2020-10-19,112.40061950683594,160.36050415039062,20.666481018066406,75.82514190673828,86.42453002929688,320.8367919921875,259.12445068359375,203.72340393066406,143.61000061035156,188.53756713867188,0.020110853523484736,0.6682069446817052,167.0,False,-1.0
2020-10-20,113.88338470458984,160.85049438476562,21.03241539001465,76.8723373413086,86.9181137084961,320.88519287109375,265.23089599609375,204.13229370117188,140.64666748046875,189.23626708984375,1.3562657486513583,0.40464808511285655,168.0,False,0.0
2020-10-21,113.26313781738281,159.2469940185547,20.95400047302246,78.60252380371094,86.05213928222656,322.5296630859375,276.3036804199219,204.27500915527344,140.8800048828125,189.93502807617188,1.4668765356168099,0.38109661393573513,169.0,False,-1.0
2020-10-22,112.17769622802734,158.82000732421875,21.66844367980957,79.6269302368164,89.09171295166016,322.7037353515625,275.69891357421875,204.36058044433594,141.92999267578125,189.51388549804688,0.696734951163303,0.7968098210303431,170.0,False,-1.0
2020-10-23,111.48960876464844,160.22000122070312,21.694578170776367,80.93135833740234,89.8970718383789,318.843994140625,282.31085205078125,205.63491821289062,140.2100067138672,189.5330047607422,1.7451190849056444,0.8068318828055003,171.0,False,-1.0
2020-10-26,111.49930572509766,160.3520050048828,21.380922317504883,78.51825714111328,87.6715087890625,307.67120361328125,274.69769287109375,199.78627014160156,140.0933380126953,184.80447387695312,1.1520174397986787,0.6547238947732712,172.0,False,-1.0
2020-10-27,113.00147247314453,164.31649780273438,20.779748916625977,79.2413558959961,86.01750946044922,306.7523193359375,280.82391357421875,202.80091857910156,141.55999755859375,181.92333984375,-0.8961900557663188,0.5607381606473899,173.0,False,-1.0
2020-10-28,107.76810455322266,158.13900756835938,20.448659896850586,74.87606811523438,83.6014175415039,281.86279296875,265.33990478515625,192.74884033203125,135.33999633789062,173.1267852783203,1.0320931466649137,0.5066294132159674,174.0,False,1.0
2020-10-29,111.76097869873047,160.55050659179688,20.509653091430664,77.15980529785156,84.14698028564453,283.60394287109375,278.38531494140625,194.6889190673828,136.94332885742188,176.95555114746094,1.6490403025873326,0.02821172436538365,175.0,False,-1.0
2020-10-30,105.5003433227539,151.8074951171875,20.6490535736084,80.09528350830078,84.90040588378906,279.2122497558594,260.81964111328125,192.54913330078125,129.34666442871094,173.9308319091797,0.3337269512326015,0.042040818890663884,176.0,False,-1.0
2020-11-02,105.41311645507812,150.2239990234375,20.980138778686523,80.50216674804688,86.8141860961914,280.498779296875,259.0848083496094,192.41604614257812,133.50332641601562,176.8311309814453,1.1522487725037072,0.074240649371087,177.0,False,-1.0
2020-11-03,107.03157806396484,152.42050170898438,21.51161003112793,81.55978393554688,89.55067443847656,285.7418212890625,262.99053955078125,196.3151092529297,141.3000030517578,180.27699279785156,1.17897286172988,0.0037053255060167487,178.0,False,-1.0
2020-11-04,111.40238189697266,162.05799865722656,20.63163185119629,86.5252685546875,86.8141860961914,297.1660461425781,284.87835693359375,205.7870635986328,140.32666015625,185.6659698486328,1.3503449937901946,0.2551324377073095,179.0,False,-1.0
2020-11-05,115.35646057128906,166.10000610351562,21.441913604736328,87.35045623779297,90.36470031738281,306.1912841796875,292.11474609375,212.34896850585938,146.02999877929688,189.17884826660156,1.079040676545996,0.6470290327644056,180.0,False,-1.0
2020-11-06,115.22540283203125,165.56849670410156,21.180530548095703,87.2131576538086,89.16097259521484,303.39569091796875,290.8558349609375,212.7579345703125,143.31666564941406,189.9733123779297,1.3116182284588427,0.8290380887903155,181.0,False,-1.0
2020-11-09,112.92457580566406,157.18699645996094,24.1864070892334,87.29691314697266,101.23271179199219,333.3057556152344,276.34326171875,207.68910217285156,140.4199981689453,203.5749969482422,1.7419403403570102,0.9508153001510284,15.0,True,-1.0
2020-11-10,112.5848159790039,151.75100708007812,24.099279403686523,86.12232208251953,100.90362548828125,323.84521484375,270.0584411621094,200.670654296875,136.7866668701172,204.17796325683594,1.6924731143674694,0.9937240532181143,16.0,True,0.0
2020-11-11,116.00203704833984,156.8695068359375,23.82047462463379,86.59365844726562,99.3968505859375,321.5332946777344,274.0732116699219,205.9392852783203,139.0433349609375,203.59414672851562,1.1277980258481786,1.0,17.0,True,0.0
2020-11-12,115.73023223876953,155.51400756835938,23.254150390625,86.37509155273438,98.17581939697266,317.5671691894531,272.68536376953125,204.8835906982422,137.25332641601562,199.64454650878906,0.13242893737363104,0.7424707598749862,18.0,True,0.0
2020-11-13,115.7787857055664,156.4405059814453,23.524242401123047,87.83415222167969,98.7906494140625,324.0870361328125,274.5390930175781,205.9011993408203,136.1666717529297,201.7727508544922,-0.3991214761898548,0.8633381327306611,19.0,True,0.0
2020-11-16,116.78842163085938,156.55299377441406,24.029577255249023,87.921875,101.5791015625,324.4933776855469,276.5316467285156,206.5859375,136.02999877929688,203.90087890625,-0.06886216311014949,0.9862472087125346,187.0,True,0.0
2020-11-17,115.90498352050781,156.7830047607422,24.003433227539062,87.30880737304688,100.548583984375,325.50897216796875,272.6060791015625,203.95166015625,147.20333862304688,201.99319458007812,-1.3060980396656872,0.9910017110991528,188.0,True,0.0
2020-11-18,114.58467864990234,155.2729949951172,23.506818771362305,86.26705169677734,99.8038558959961,324.9673156738281,269.6024475097656,201.26280212402344,162.2133331298828,199.23239135742188,-1.6032757553819883,0.9748846446453628,189.0,True,0.0
2020-11-19,115.17688751220703,155.8509979248047,23.506818771362305,87.15567016601562,100.07231903076172,322.9745788574219,270.5640563964844,202.54052734375,166.42333984375,198.98313903808594,-1.137524278831303,0.9353820282088728,6.0,True,0.0
2020-11-20,113.9148178100586,154.97000122070312,23.35870361328125,86.05592346191406,99.21498107910156,312.44989013671875,267.3522644042969,200.60488891601562,163.20333862304688,195.44577026367188,-0.6533108321516122,0.8091039132238478,7.0,True,0.0
2020-11-23,110.52667999267578,154.91949462890625,23.864036560058594,85.6187973022461,102.07270050048828,321.1947021484375,266.0932922363281,200.33792114257812,173.9499969482422,199.5487060546875,-0.41600566763387287,0.6645474695113813,8.0,True,0.0
2020-11-24,111.80815124511719,155.9029998779297,25.249353408813477,87.4198226928711,106.79228973388672,331.20672607421875,274.5093688964844,203.9134979248047,185.1266632080078,201.00582885742188,-1.671268613098371,0.9263451483327166,9.0,True,0.0
2020-11-25,112.64308166503906,159.2534942626953,25.29291534423828,87.43122100830078,105.67515563964844,330.171630859375,273.1909484863281,203.9230194091797,191.3333282470703,202.16575622558594,-0.8685916270649173,0.07100815167427281,9.0,True,0.0
2020-11-27,113.18672180175781,159.76699829101562,25.258068084716797,88.565673828125,104.97374725341797,327.9951171875,275.39166259765625,205.21975708007812,195.25332641601562,202.27122497558594,-0.3374153196451302,0.15066255274049872,11.0,True,0.0
2020-11-30,115.57492065429688,158.40199279785156,24.534908294677734,86.94901275634766,102.08136749267578,325.5187683105469,274.5589599609375,204.11375427246094,189.1999969482422,201.6481170654297,-0.17425768811240847,0.033742183551895816,12.0,False,0.0
2020-12-01,119.13778686523438,161.00399780273438,24.996679306030273,88.97899627685547,103.69207000732422,327.81134033203125,284.0555419921875,206.1542205810547,194.9199981689453,202.4629364013672,-0.6335783604853464,0.6481044224288224,13.0,False,0.0
2020-12-02,119.48727416992188,160.17649841308594,25.319053649902344,90.44649505615234,105.68382263183594,329.10748291015625,285.0170593261719,205.35330200195312,189.60667419433594,201.48513793945312,-1.7705841689725776,0.5222567419944395,14.0,False,0.0
2020-12-03,119.35136413574219,159.3365020751953,25.345354080200195,90.29137420654297,104.99104309082031,324.1934509277344,279.3964538574219,204.2758026123047,197.7933349609375,199.4432373046875,-1.1453467026538842,0.4312954614799399,14.0,False,1.0
